确诊时间,省份,累计确诊,卫健委累计确诊,是否一致,累计出院,卫健委累计出院,是否一致,累计死亡,卫健委累计死亡,是否一致
1月25日,江苏,13,0,否,是,0,0,是
1月26日,江苏,16,0,否,是,0,0,是
1月27日,江苏,23,0,否,是,0,0,是
1月28日,江苏,29,0,否,是,0,0,是
1月29日,江苏,30,0,否,是,0,0,是
1月30日,江苏,39,0,否,否,0,0,是
1月31日,江苏,34,0,否,否,0,0,是
2月1日,江苏,34,0,否,否,0,0,是
2月2日,江苏,35,0,否,否,0,0,是
2月3日,江苏,37,0,否,否,0,0,是
2月4日,江苏,33,0,否,否,0,0,是
2月5日,江苏,32,0,否,否,0,0,是
2月6日,江苏,35,0,否,是,0,0,是
2月7日,江苏,31,0,否,否,0,0,是
2月8日,江苏,29,6,否,否,0,6,否
1月10日,江西,0,0,是,是,0,0,是
1月11日,江西,0,0,是,是,0,0,是
1月12日,江西,0,0,是,是,0,0,是
1月13日,江西,0,0,是,是,0,0,是
1月14日,江西,0,0,是,是,0,0,是
1月15日,江西,0,0,是,是,0,0,是
1月16日,江西,0,0,是,是,0,0,是
1月17日,江西,0,0,是,是,0,0,是
1月18日,江西,0,0,是,是,0,0,是
1月19日,江西,0,0,是,是,0,0,是
1月20日,江西,0,0,是,是,0,0,是
1月21日,江西,2,0,否,是,0,0,是
1月22日,江西,1,0,否,是,0,0,是
1月23日,江西,4,0,否,是,0,0,是
1月24日,江西,11,0,否,是,0,0,是
1月25日,江西,18,0,否,是,0,0,是
1月26日,江西,12,0,否,是,0,0,是
1月27日,江西,24,0,否,否,0,0,是
1月28日,江西,37,0,否,否,0,0,是
1月29日,江西,53,0,否,是,0,0,是
1月30日,江西,78,0,否,否,0,0,是
1月31日,江西,48,0,否,否,0,0,是
2月1日,江西,47,0,否,否,0,0,是
2月2日,江西,60,0,否,否,0,0,是
2月3日,江西,85,0,否,否,0,0,是
2月4日,江西,72,0,否,否,0,0,是
2月5日,江西,52,0,否,否,0,0,是
2月6日,江西,61,0,否,否,0,0,是
2月7日,江西,37,0,否,否,0,0,是
2月8日,江西,42,6,否,否,0,6,否
1月10日,辽宁,0,0,是,是,0,0,是
1月11日,辽宁,0,0,是,是,0,0,是
1月12日,辽宁,0,0,是,是,0,0,是
1月13日,辽宁,0,0,是,是,0,0,是
1月14日,辽宁,0,0,是,是,0,0,是
1月15日,辽宁,0,0,是,是,0,0,是
1月16日,辽宁,0,0,是,是,0,0,是
1月17日,辽宁,0,0,是,是,0,0,是
1月18日,辽宁,0,0,是,是,0,0,是
1月19日,辽宁,0,0,是,是,0,0,是
1月20日,辽宁,0,0,是,是,0,0,是
1月21日,辽宁,0,0,是,是,0,0,是
1月22日,辽宁,2,0,否,是,0,0,是
1月23日,辽宁,2,0,否,是,0,0,是
1月24日,辽宁,8,0,否,是,0,0,是
1月25日,辽宁,5,0,否,是,0,0,是
1月26日,辽宁,5,0,否,是,0,0,是
1月27日,辽宁,8,0,否,是,0,0,是
1月28日,辽宁,6,0,否,是,0,0,是
1月29日,辽宁,5,0,否,否,0,0,是
1月30日,辽宁,4,0,否,是,0,0,是
1月31日,辽宁,15,0,否,是,0,0,是
2月1日,辽宁,4,0,否,是,0,0,是
2月2日,辽宁,6,0,否,是,0,0,是
2月3日,辽宁,4,0,否,是,0,0,是
2月4日,辽宁,7,0,否,否,0,0,是
2月5日,辽宁,8,0,否,否,0,0,是
2月6日,辽宁,6,0,否,否,0,0,是
2月7日,辽宁,4,0,否,否,0,0,是
2月8日,辽宁,6,6,是,否,0,6,否
1月10日,内蒙古,0,0,是,是,0,0,是
1月11日,内蒙古,0,0,是,是,0,0,是
1月12日,内蒙古,0,0,是,是,0,0,是
1月13日,内蒙古,0,0,是,是,0,0,是
1月14日,内蒙古,0,0,是,是,0,0,是
1月15日,内蒙古,0,0,是,是,0,0,是
1月16日,内蒙古,0,0,是,是,0,0,是
1月17日,内蒙古,0,0,是,是,0,0,是
1月18日,内蒙古,0,0,是,是,0,0,是
1月19日,内蒙古,0,0,是,是,0,0,是
1月20日,内蒙古,0,0,是,是,0,0,是
1月21日,内蒙古,0,0,是,是,0,0,是
1月22日,内蒙古,0,0,是,是,0,0,是
1月23日,内蒙古,1,0,否,是,0,0,是
1月24日,内蒙古,1,0,否,是,0,0,是
1月25日,内蒙古,5,0,否,是,0,0,是
1月26日,内蒙古,4,0,否,是,0,0,是
1月27日,内蒙古,2,0,否,是,0,0,是
1月28日,内蒙古,3,0,否,是,0,0,是
1月29日,内蒙古,2,0,否,是,0,0,是
1月30日,内蒙古,2,0,否,是,0,0,是
1月31日,内蒙古,3,0,否,否,0,0,是
2月1日,内蒙古,4,0,否,是,0,0,是
2月2日,内蒙古,7,0,否,是,0,0,是
2月3日,内蒙古,1,0,否,是,0,0,是
2月4日,内蒙古,7,0,否,是,0,0,是
2月5日,内蒙古,4,0,否,是,0,0,是
2月6日,内蒙古,4,0,否,是,0,0,是
2月7日,内蒙古,2,0,否,是,0,0,是
2月8日,内蒙古,2,6,否,否,0,6,否
1月10日,宁夏,0,0,是,是,0,0,是
1月11日,宁夏,0,0,是,是,0,0,是
1月12日,宁夏,0,0,是,是,0,0,是
1月13日,宁夏,0,0,是,是,0,0,是
1月14日,宁夏,0,0,是,是,0,0,是
1月15日,宁夏,0,0,是,是,0,0,是
1月16日,宁夏,0,0,是,是,0,0,是
1月17日,宁夏,0,0,是,是,0,0,是
1月18日,宁夏,0,0,是,是,0,0,是
1月19日,宁夏,0,0,是,是,0,0,是
1月20日,宁夏,0,0,是,是,0,0,是
1月21日,宁夏,1,0,否,是,0,0,是
1月22日,宁夏,0,0,是,是,0,0,是
1月23日,宁夏,1,0,否,是,0,0,是
1月24日,宁夏,1,0,否,是,0,0,是
1月25日,宁夏,1,0,否,是,0,0,是
1月26日,宁夏,3,0,否,是,0,0,是
1月27日,宁夏,4,0,否,是,0,0,是
1月28日,宁夏,1,0,否,是,0,0,是
1月29日,宁夏,5,0,否,是,0,0,是
1月30日,宁夏,4,0,否,是,0,0,是
1月31日,宁夏,5,0,否,是,0,0,是
2月1日,宁夏,2,0,否,是,0,0,是
2月2日,宁夏,3,0,否,是,0,0,是
2月3日,宁夏,3,0,否,否,0,0,是
2月4日,宁夏,0,0,是,是,0,0,是
2月5日,宁夏,6,0,否,是,0,0,是
2月6日,宁夏,3,0,否,是,0,0,是
2月7日,宁夏,2,0,否,是,0,0,是
2月8日,宁夏,2,6,否,否,0,6,否
1月10日,青海,0,0,是,是,0,0,是
1月11日,青海,0,0,是,是,0,0,是
1月12日,青海,0,0,是,是,0,0,是
1月13日,青海,0,0,是,是,0,0,是
1月14日,青海,0,0,是,是,0,0,是
1月15日,青海,0,0,是,是,0,0,是
1月16日,青海,0,0,是,是,0,0,是
1月17日,青海,0,0,是,是,0,0,是
1月18日,青海,0,0,是,是,0,0,是
1月19日,青海,0,0,是,是,0,0,是
1月20日,青海,0,0,是,是,0,0,是
1月21日,青海,0,0,是,是,0,0,是
1月22日,青海,0,0,是,是,0,0,是
1月23日,青海,0,0,是,是,0,0,是
1月24日,青海,0,0,是,是,0,0,是
1月25日,青海,1,0,否,是,0,0,是
1月26日,青海,3,0,否,是,0,0,是
1月27日,青海,2,0,否,是,0,0,是
1月28日,青海,0,0,是,是,0,0,是
1月29日,青海,0,0,是,是,0,0,是
1月30日,青海,2,0,否,是,0,0,是
1月31日,青海,1,0,否,是,0,0,是
